,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
OLE3INDI  Index,0.0017088172076867385,0.05394758564586548,0.05052475858670028,0.001716196577614521,0.02308263262955212,0.0447126731271023,229.24215420307985,0.5641828743225397,78.57155757378271
US_3m_MA15,0.0018346576327199328,0.011893830328925048,0.007509137528124166,0.002134964084572012,0.002409979589622597,0.008620758675519286,228.638295997259,0.5626967320402549,79.13425430582296
US_1y_MA15,0.006598076552410505,0.005151497890705919,0.006258414314753104,0.0046629858954978795,0.00576223984152937,0.004711797313554074,228.00168216296547,0.5611299755939381,79.6953842814169
UN_release,0.0011137938902833204,0.0015008320633051204,0.002076004785741725,0.00018311277222474268,0.0010986340300293003,0.0012456650770459625,227.50845812815737,0.559916112661048,80.25530039407795
NFP TCH  Index,0.035966404737819584,0.025965509934583908,0.029811130476153084,0.036216467203512244,0.02000276579337253,0.03805390149373232,227.10518486549105,0.5589236256149398,80.81422401969289
US_3m_MA200,0.002881403865205817,8.364985417410123e-05,0.0018011298301778733,0.018373495653784537,0.003474711739063548,0.003608796363958333,226.56208550773755,0.5575870156107052,81.3718110353036
EREU001W  Index,0.01148635836218416,0.0021221850194656318,0.0027532182637421865,0.005762419507844275,0.006545370264657661,0.002752183557786267,225.95003211770887,0.5560807043390037,81.9278917396426
ECMSM2Y  Index,0.0021302934018205886,0.007367963162090842,0.006116569675271301,0.0020870135911086355,0.010487910152540116,0.0035122175048442087,225.31029844524375,0.5545062697268924,82.48239800936949
CU_release,0.003934564262290973,0.001990264753467076,0.001995705794163363,0.000482986121529243,0.0019420496227442925,0.00011247239245535451,224.6622296968399,0.5529113218408714,83.03530933121036
INF_release,0.0022152043106093864,0.002792431565724571,0.002297135806485489,0.0008327783198504798,0.0009400841050424172,0.0019061560131462378,224.32216589088017,0.5520743982123776,83.58738372942274
EUSA2   Index,0.0019832710853669843,0.006635397695817617,0.000996747660847999,0.005683375950407106,0.006304146158258229,0.007347052890239265,223.7946611380072,0.5507761677506665,84.13815989717341
MKT,0.08234313204664964,0.021850426845098816,0.02293853059480578,0.03424987142579904,0.02569936116158318,0.0019428943000708236,223.34429623325656,0.5496677844895709,84.68782768166298
US_1y_MA200,0.005587166584933398,0.002381684546038829,7.640193990694588e-05,0.011229914570550567,0.009651142183354283,0.0007590960221382053,222.54915552339187,0.5477108810014588,85.23553856266444
NKY  Index,0.015138358483365453,0.07107292325373131,0.047236538259769936,0.026251893014828206,0.02333719558896742,0.00767877505825053,222.19007679508147,0.5468271601615875,85.78236572282603
