,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
CRY  Index,0.004763511632824643,0.010016783838450411,0.008884223044164485,0.005325459060180543,0.0011963195853832344,0.005234184920374565,0.03542048208137788,0.29964998022894085,93.19259832600488
.EUR1030Y U Index,0.005987949320876337,0.012940810455146655,0.006583067558932576,0.0032938322589356342,0.0007730776604484483,0.005484891533924812,0.03506362878826446,0.29663107489669843,93.48922940090158
US_3y_MA10,0.0020127530410244954,0.012381100594068656,0.0045221449627385,0.0013719140844764771,0.006397073871998081,0.008211270686637424,0.03489625724094363,0.2952151460922754,93.78444454699385
US_6m_MA15,0.0025998187082121164,0.007411252692954607,0.004549090086463495,0.008565320905265704,0.006693763198278205,0.00480838468738842,0.03462763027856255,0.2929426173395182,94.07738716433337
US_3m_MA15,0.0018346576327199328,0.011893830328925048,0.007509137528124166,0.002134964084572012,0.002409979589622597,0.008620758675519286,0.034403327839483036,0.2910450649210881,94.36843222925447
US_1y_MA15,0.006598076552410505,0.005151497890705919,0.006258414314753104,0.0046629858954978795,0.00576223984152937,0.004711797313554074,0.03314501180845085,0.2803999705670847,94.64883219982156
ECMSM2Y  Index,0.0021302934018205886,0.007367963162090842,0.006116569675271301,0.0020870135911086355,0.010487910152540116,0.0035122175048442087,0.03170196748767569,0.26819211294402034,94.91702431276558
EREU001W  Index,0.01148635836218416,0.0021221850194656318,0.0027532182637421865,0.005762419507844275,0.006545370264657661,0.002752183557786267,0.03142173497568018,0.26582140363277956,95.18284571639836
US_3m_MA200,0.002881403865205817,8.364985417410123e-05,0.0018011298301778733,0.018373495653784537,0.003474711739063548,0.003608796363958333,0.03022318730636421,0.2556819373039802,95.43852765370234
US_1y_MA200,0.005587166584933398,0.002381684546038829,7.640193990694588e-05,0.011229914570550567,0.009651142183354283,0.0007590960221382053,0.02968540584692223,0.2511324169637699,95.68966007066611
EUSA2   Index,0.0019832710853669843,0.006635397695817617,0.000996747660847999,0.005683375950407106,0.006304146158258229,0.007347052890239265,0.0289499914409372,0.24491096261689788,95.934571033283
USURTOT  Index,0.007155215851983436,0.00879189259326437,0.0010282653154768022,0.0005733464356353133,0.0023095472460707687,0.00878031462522325,0.02863858206765394,0.24227650348296942,96.17684753676598
EUR006M  Index,0.0032525095506900008,0.002701723829800992,0.016691659318753223,0.0007616425519165726,0.0031678743287821606,0.0019898990488593136,0.02856530862880226,0.24165662528784015,96.41850416205382
